=== A1_数量表 ===
Item ID,总销量,总取消数,总退货数(无平台介入),总退货数(平台介入),总退货数(平台强制退款),强制退货(仅退款),净销售
364637332989,20 Pc Ford OEM Lug Nut Black M14x1.5 Fit Edge/Explorer/E-Transit/GT/Mustang,[ACE] 王牌Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,核心资产: 链接权重高，防守竞品跟卖，优化Best Offer策略。 趋势向好: 链接权重正在积累，加大曝光。,8,309.6,147.96,47.8%,0.0%,128.6%,0.0%
364927935169,"4 x 2"" 6x5.5"" 108mm Wheel Adapter Spacer Fit Lexus/Toyota Tacoma FJ Tundra",[AVERAGE] 腰部Listing,维持现状,1,104.87,35.35,33.7%,0.0%,0.0%,0.0%
364846040441,32 14x1.5 Spline Black Lug Nuts with Key For Chevy silverado 2500HD 3500HD C2500,[TRAFFIC] 引流Listing | [RISING] 权重上升,流量入口: 利用关联销售带动高利款，考虑涨价测试。 趋势向好: 链接权重正在积累，加大曝光。,5,117.15,25.28,21.6%,0.0%,100.0%,0.0%
366091941578,2 Pc BMW 12 mm 5x120 Hub Centric Wheel Spacers Fit 2007-2018 X5 & 2008-2019 X6,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,3,211.96,128.34,60.6%,0.0%,100.0%,0.0%
364518520338,"20 Pc Buick Lug Nut 1/2-20 Black 1/8"" Fit Older Century/Lesabre/Regal/Park Ave",[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,21.49,4.18,19.5%,0.0%,100.0%,0.0%
364489291352,4 Pc Honda Wheel Lock W Key M14x1.5 Chrome Fits Odyssey/Passport/Pilot/Ridgeline,[TRAFFIC] 引流Listing,流量入口: 利用关联销售带动高利款，考虑涨价测试。,4,107.8,36.73,34.1%,0.0%,12.5%,0.0%
364518309150,16 Pc Toyota Open End Lug Nut M12x1.5 Fit 4-Lug Corolla/Prius/Yaris W AM-Rim,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,2,31.98,5.84,18.3%,0.0%,100.0%,0.0%
364717743100,"24 XL Chevrolet OEM Lug Nut Black M14x1.5 7/8"" Fit Blazer/Colorado/Silverado",[TRAFFIC] 引流Listing | [RISING] 权重上升,流量入口: 利用关联销售带动高利款，考虑涨价测试。 趋势向好: 链接权重正在积累，加大曝光。,10,270.72,58.71,21.7%,0.0%,100.0%,0.0%
364717679596,10 Audi Extended Lug Bolt M14x1.5 Black 60mm Fit A/Q/R/RS/S/SQ With 30-34 Spacer,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,27.55,11.71,42.5%,0.0%,100.0%,0.0%
364628880424,"4x 20mm 5x4.5"" 67.1mm Hub Centric Adapter Spacer Fit Kia/Mitsubishi/Ford &More",[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,3,240.09,110.63,46.1%,0.0%,50.0%,0.0%
364724991609,4 Pc Chrome Lexus OEM Mag Seat Wheel Lock M12x1.5 Fit ES/GS/IS/NX/RC/RX & more,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,2,43.98,16.36,37.2%,0.0%,100.0%,0.0%
364717757260,32 XL Ram OEM Lug Nut Black M14x1.5 Fit 2012-2025 Ram 2500/3500 Stock Rim,[TRAFFIC] 引流Listing,流量入口: 利用关联销售带动高利款，考虑涨价测试。,6,187.62,43.97,23.4%,0.0%,0.0%,0.0%
364717679550,20 pcs 12x1.5 Factory OEM Stock Lug Nuts for Ford Focus Fusion Escape EcoSport,[TRAFFIC] 引流Listing | [RISING] 权重上升,流量入口: 利用关联销售带动高利款，考虑涨价测试。 趋势向好: 链接权重正在积累，加大曝光。,17,406.6,85.51,21.0%,0.0%,183.3%,0.0%
364717679595,"32 x Black M14x1.5 1.8"" Lug Nut 3/4 Fit Nissan 2012-2021 NV1500/2500/3500 AM-Rim",[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,27.0,4.12,15.3%,0.0%,100.0%,0.0%
364802818997,"4x 1/2"" Audi 5x112 66.6mm Hub Centric Spacer Fit Latest A/Q/R/RS/S/SQ -Series",[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,2,228.62,123.21,53.9%,0.0%,-50.0%,0.0%
364671376853,20x Black 14x1.5 Wheel Lock + Lug Nut Fit Jeep Gladiator/Grand Cherokee/Wrangler,[AVERAGE] 腰部Listing,维持现状,3,88.29,24.14,27.3%,0.0%,0.0%,0.0%
364717677342,"4 x 1.5"" 6x5.5"" 108mm Wheel Adapter Spacer M12x1.5 Fit Nissan/Infiniti 6-Lug",[AVERAGE] 腰部Listing,维持现状,1,78.19,20.6,26.3%,0.0%,0.0%,0.0%
364717681322,"20x Black M14x1.5 Wheel Lock+1.8"" Lug Nut Fit Tesla Model 3/Y/S/X AftermarketRim",[TRAFFIC] 引流Listing | [RISING] 权重上升,流量入口: 利用关联销售带动高利款，考虑涨价测试。 趋势向好: 链接权重正在积累，加大曝光。,4,108.88,35.63,32.7%,0.0%,300.0%,0.0%
364725024125,20 Pc Toyota OEM Wheel Lock M12x1.25 Black Fit 2012-Latest  86/2021-Latest GR86,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,28.51,8.25,28.9%,0.0%,100.0%,0.0%
364478706903,24 Pc Ford Lug Nut M12x1.5 Black Fit 2019-Latest Bronco & 2013-2022 Ranger,[AVERAGE] 腰部Listing,维持现状,1,22.99,6.26,27.2%,0.0%,0.0%,0.0%
364886555235,[32] Acorn Bugle Open Lug Nut 9/16-18 Black Fit Chevy C20/C30/G30/K20/R20/R2500,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,17.99,3.04,16.9%,0.0%,100.0%,0.0%
364474984524,20 Pc Mazda Lug Nut M12x1.5 Black Fit B/CX/MX-Series & Mazda 3/5/6 Models,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,21.99,6.14,27.9%,0.0%,100.0%,0.0%
365204157074,24 Pc Ford OEM Cone Wheel Lock Black M14x1.5 Fit2015-2025 Expedition/F150/Lobo,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,3,116.98,42.8,36.6%,0.0%,200.0%,0.0%
365142652835,"2Pc Hub Centric 5x120 Wheel Spacers 1.25"" For 2020 & Newer Chevrolet Corvette C8",[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利,维持现状,1,56.99,23.29,40.9%,0.0%,0.0%,0.0%
364717679640,4x 25 mm Audi 5x112 66.6mm Hub Centric Spacer Fit Latest A/Q/R/RS/S/SQ -Series,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,3,302.19,151.88,50.3%,0.0%,-70.0%,0.0%
364625626069,20 Black 12x1.5 Factory OEM Stock Lug Nuts for Ford Focus Fusion Escape EcoSport,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,48.56,28.56,58.8%,0.0%,100.0%,0.0%
365024592158,4x Honda Wheel Locks W Key M14x1.5 Chrome Fits Odyssey Passport Pilot Ridgeline,[TRAFFIC] 引流Listing | [RISING] 权重上升,流量入口: 利用关联销售带动高利款，考虑涨价测试。 趋势向好: 链接权重正在积累，加大曝光。,4,79.9,23.94,30.0%,0.0%,33.3%,0.0%
364646413996,24x Chrome Chevy OEM Factory Lug Nuts M14x1.5 Silverado Tahoe Suburban Colorado,[TRAFFIC] 引流Listing,流量入口: 利用关联销售带动高利款，考虑涨价测试。,14,346.2,87.43,25.3%,0.0%,12.9%,0.0%
364717683196,16 Pc Chevy Lug Nut M12x1.5 Black Fit Aveo/Beat/Cobalt/Epica/Onix/Tornado etc,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,2,36.98,10.7,28.9%,0.0%,100.0%,0.0%
364874529073,"4x 1"" Thick 5x4.75(5x120) to 5x4.5(5x115) Wheel Spacer Adapter Fit Chevy GMC",[AVERAGE] 腰部Listing,维持现状,1,76.35,27.6,36.1%,0.0%,0.0%,0.0%
364646991746,20 Extend Wheel Stud Convert Bolt-Nut M14x1.5 Fit Bentley&Porsche 911/Cayenne,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,36.75,17.41,47.4%,0.0%,100.0%,0.0%
364474968496,20 Pc Kia Lug Nut M12x1.5 Black Fit Newest Models Forte/Sorento/Soul/Sportage,[AVERAGE] 腰部Listing,维持现状,1,21.99,5.96,27.1%,0.0%,0.0%,0.0%
364474900021,"20 Pc Acura Universal Lug Nut 12x1.5 Black1.4"" Fit CSX/ILX/MDX/NSX/TLX/TSX etc",[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,2,43.98,12.54,28.5%,0.0%,100.0%,0.0%
364717683299,20 Pc BMW&Mini Lug Bolt M14x1.25 Black 50mm Fit 1-7 Series/M3-M5 W 20-24 Spacer,[AVERAGE] 腰部Listing,维持现状,1,36.79,14.68,39.9%,0.0%,0.0%,0.0%
364518449501,24 Open Lug Nut M12x1.25 Chrome Fit Nissan NP300/NV350/Pathfinder/Titan/Xterra,[AVERAGE] 腰部Listing | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,1,16.99,2.19,12.9%,0.0%,-50.0%,0.0%
365204157235,"24x Ram OEM Cone Wheel Lock Black M14x1.5 7/8"" Fit 2019-2026 Ram 1500 Stock Rim",[TRAFFIC] 引流Listing | [HIGH-MARGIN] 高毛利,流量入口: 利用关联销售带动高利款，考虑涨价测试。,8,365.92,150.74,41.2%,0.0%,0.0%,0.0%
364518292707,"20 Pc Ford 1/2-20 Open End Lug Nut Zinc 3/4"" Fit Mustang/LTD/Ranger/Taurus",[AVERAGE] 腰部Listing | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,2,31.98,10.47,32.7%,0.0%,-33.3%,0.0%
364899126323,4 Toyota Universal Wheel Lock Black 12x1.5 Fit Corolla/Prius/Highlander/RAV4 etc,[AVERAGE] 腰部Listing,维持现状,1,20.99,6.71,32.0%,0.0%,0.0%,0.0%
364717683134,24 Pc Oldsmobile Universal Lug Nut M12x1.5 Black Fit 2002-2004 Bravada,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,20.0,3.72,18.6%,0.0%,100.0%,0.0%
364931524436,24 Pc Chevrolet Wheel Lock M12x1.5 Chrome Fit Colorado/D-Max/S10/TrailBlazer/SSR,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,33.11,14.0,42.3%,0.0%,100.0%,0.0%
364899496868,4 Pc Honda Wheel Lock M12x1.5 Chrome Fit Accord/BR-V/Civic/CR-V/CR-Z/HR-V etc,[TRAFFIC] 引流Listing | [HIGH-MARGIN] 高毛利 | [DECLINING] 权重下滑,流量入口: 利用关联销售带动高利款，考虑涨价测试。 需关注: 检查价格竞争力、Listing质量、是否被跟卖。,8,161.62,68.35,42.3%,0.0%,-83.3%,0.0%
365198877493,"4Pc Ram OEM Cone Wheel Lock Black M14x1.5 7/8"" Fit 2019-2026 Ram 1500 Stock Rim",[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,3,75.57,33.12,43.8%,0.0%,100.0%,0.0%
364542646362,2 Pc BMW 20 mm 5x120 Hub Centric Wheel Spacers Fit 2007-2018 X5 & 2008-2019 X6,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,3,186.27,101.1,54.3%,0.0%,100.0%,0.0%
364457762056,"20 Pc Chrysler OEM Cone Lug Nut Chrome M14x1.5 7/8"" Hex Fit 2004-2026 300/300C",[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,25.0,6.14,24.5%,0.0%,100.0%,0.0%
364564030423,10 Audi Extended Lug Bolt M14x1.5 Black 55mm Fit A/Q/R/RS/S/SQ With 25-29 Spacer,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,3,69.41,33.88,48.8%,0.0%,100.0%,0.0%
364665514590,4 Pc GMC Wheel Lock W Key M14x1.5 Black Fits Savana/Sierra 1500/Terrain/Yukon,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,2,39.99,14.79,37.0%,0.0%,100.0%,0.0%
364717679600,4 Pcs 20 mm BMW 5x112mm 66.6mm Hub Centric Spacer Fit 1-8/I/M/X-Series etc.,[ACE] 王牌Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,核心资产: 链接权重高，防守竞品跟卖，优化Best Offer策略。 趋势向好: 链接权重正在积累，加大曝光。,5,471.03,227.16,48.2%,0.0%,400.0%,0.0%
364769423763,4 Pc BMW Wheel Lock M14x1.25 Black 28mm Shank Fit 2007-2018 X5 & 2008-2019 X6,[AVERAGE] 腰部Listing,维持现状,1,22.45,8.2,36.5%,0.0%,0.0%,0.0%
364518427856,16 Universal Open Lug Nut M12x1.25 Fit Nissan March/Note/Sentra/Tsuru/Versa,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,15.0,4.1,27.3%,0.0%,100.0%,0.0%
364899140227,4x Toyota Universal Wheel Lock Chrome 12x1.5 Fit Corolla/Prius/Highlander/RAV4,[AVERAGE] 腰部Listing | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,1,20.99,6.78,32.3%,0.0%,-87.5%,0.0%
364717682702,20 Pc Jaguar Universal Open Lug Nut 1/2-20 Chrome Fit 1968-2008 XJ/ 1996-2015 XK,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,2,31.98,8.06,25.2%,0.0%,100.0%,0.0%
364518398626,20 Chevrolet Open End Lug Nut 12x1.5 Fit Camaro/Captiva/Corvette/Impala/Malibu,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,2,31.98,4.39,13.7%,0.0%,100.0%,0.0%
364518514272,"20 Pc Ford Lug Nut 1/2-20 Black 1.8"" Fit 5-Lug F100/F150/Edge/Explorer/Flex etc",[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,20.0,2.87,14.3%,0.0%,100.0%,0.0%
364450072140,"24Pc Black M14x1.5 1.8"" Lug Nut 3/4"" Fit Chevrolet Old Models C2500/K1500",[TRAFFIC] 引流Listing | [RISING] 权重上升,流量入口: 利用关联销售带动高利款，考虑涨价测试。 趋势向好: 链接权重正在积累，加大曝光。,4,65.96,16.89,25.6%,0.0%,300.0%,0.0%
364457834905,"24Pc Buick OEM Cone Seat Lug Nut Chrome M14x1.5 7/8"" Hex Fit 2008-2026 Enclave",[AVERAGE] 腰部Listing | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,2,51.5,9.54,18.5%,0.0%,-33.3%,0.0%
364523883669,16 Pc Peugeot Lug Bolt M12x1.25 Chrome 28mm Fit 206/207/208/301/3008/Partner etc,[AVERAGE] 腰部Listing,维持现状,1,26.03,7.47,28.7%,0.0%,0.0%,0.0%
364457799071,20 Pc Jeep OEM Lug Chrome Nut M14x1.5 Fit Gladiator/Grand Cherokee/Wrangler,[AVERAGE] 腰部Listing | [HIGH-RETURN] 高退货,适配问题: 检查Fitment数据、Item Specifics是否准确。,3,103.0,32.0,31.1%,25.0%,-7.5%,0.0%
364717679619,10 Audi Extended Lug Bolt M14x1.5 Black 50mm Fit A/Q/R/RS/S/SQ With 20-24 Spacer,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利,维持现状,1,24.37,13.82,56.7%,0.0%,0.0%,0.0%
366122833137,10 Audi Lug Bolt M14x1.5 Black 40mm Fit A3-8/E-Tron/Q2-Q8/RS W 10-14 Spacers,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,23.49,12.8,54.5%,0.0%,100.0%,0.0%
364724983151,4 Pc Toyota OEM Wheel Lock Black M12x1.5 Fit Corolla/Prius/Highlander/RAV4 etc,[TRAFFIC] 引流Listing,流量入口: 利用关联销售带动高利款，考虑涨价测试。,9,197.91,78.82,39.8%,0.0%,28.6%,0.0%
364518496767,"20 Pc Ford 1/2-20 Acorn Lug Nut Chrome 1.8"" Fit Mustang/LTD/Ranger/Taurus",[TRAFFIC] 引流Listing | [RISING] 权重上升,流量入口: 利用关联销售带动高利款，考虑涨价测试。 趋势向好: 链接权重正在积累，加大曝光。,4,82.98,7.07,8.5%,0.0%,33.3%,0.0%
364717682686,"24 Pc Acura Universal Open End Lug Nut M12x1.5 Chrome 3/4"" Fit 1996-1999 SLX",[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,15.99,2.3,14.4%,0.0%,100.0%,0.0%
364632911281,"20x Black 14x1.5 2"" 7 Spline Lug Nut Fit Jeep Gladiator/Grand Cherokee/Wrangler",[TRAFFIC] 引流Listing | [RISING] 权重上升,流量入口: 利用关联销售带动高利款，考虑涨价测试。 趋势向好: 链接权重正在积累，加大曝光。,8,183.49,34.52,18.8%,0.0%,166.7%,0.0%
364518352525,20 Pc Jeep Open Lug Nut M12x1.5 Chrome Fit 2006-2017 Compass/2007-2017 Patriot,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,2,31.98,6.61,20.7%,0.0%,100.0%,0.0%
364895025154,24x Black 2019-2026 RAM1500 Dodge OEM Factory Lug Nut M14x1.5 Fit Stock Wheel,[AVERAGE] 腰部Listing | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,1,27.59,6.58,23.8%,0.0%,-75.0%,0.0%
364967397972,4 + Socket Mercedes 28mm Required Stock Rim Lock M14x1.5 Black Fit A/B/C/G/R/S,[ACE] 王牌Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,核心资产: 链接权重高，防守竞品跟卖，优化Best Offer策略。 趋势向好: 链接权重正在积累，加大曝光。,4,112.45,61.59,54.8%,0.0%,33.3%,0.0%
364475031157,20 Toyota Universal Lug Nut Black M12x1.5 Fit Corolla/Prius/Highlander/RAV4 etc,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,20.99,5.28,25.1%,0.0%,100.0%,0.0%
364717679631,2 Pcs 12 mm BMW 5x112mm 66.6mm Hub Centric Spacer Fit 1-8/I/M/X-Series etc.,[TRAFFIC] 引流Listing | [HIGH-MARGIN] 高毛利,流量入口: 利用关联销售带动高利款，考虑涨价测试。,4,177.98,75.01,42.1%,0.0%,-29.8%,0.0%
364625702983,4x 20mm 5x120mm 64.1 Hub Centric Adapter Spacer Fit Civic Type-R/Tesla Model S/X,[TRAFFIC] 引流Listing | [HIGH-MARGIN] 高毛利,流量入口: 利用关联销售带动高利款，考虑涨价测试。,7,556.18,244.69,44.0%,0.0%,16.7%,0.0%
364717683301,"32 Pc Ford Open End Lug Nut 1/2""-20 Fit 1973-1979 F250 & 1967-9191 F350 AM-Rim",[AVERAGE] 腰部Listing | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,1,17.99,3.24,18.0%,0.0%,-50.0%,0.0%
364642774030,"4x 1.5"" 6x5.5"" 106mm Hub Centric Adapter Spacer Fit 4Runner/FJ Cruiser/Tacoma",[TRAFFIC] 引流Listing | [RISING] 权重上升,流量入口: 利用关联销售带动高利款，考虑涨价测试。 趋势向好: 链接权重正在积累，加大曝光。,11,905.11,296.83,32.8%,0.0%,37.5%,0.0%
364457750358,20 Pc Chevrolet OEM Lug Nut Chrome M14x1.5 Fit Camaro/Equinox/Impala/Malibu/Nova,[TRAFFIC] 引流Listing | [DECLINING] 权重下滑,流量入口: 利用关联销售带动高利款，考虑涨价测试。 需关注: 检查价格竞争力、Listing质量、是否被跟卖。,14,332.69,101.23,30.4%,0.0%,-68.2%,0.0%
364769381448,4x Genesis/Lexus/Maserati/Renault Wheel Lock Bolt M14x1.5 Black 28mm Shank,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利,维持现状,3,67.35,29.15,43.3%,0.0%,0.0%,0.0%
364931501726,24 Pc Ford Wheel Lock M12x1.5 Black Fit 2019-Latest Bronco & 2013-2022 Ranger,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,1,33.11,13.43,40.6%,0.0%,-66.7%,0.0%
364723218615,"20 Toyota 1.85"" OEM Wheel Lock Chrome M14x1.5 Fit Land Cruiser/Sequoia/Tundra",[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,2,75.42,30.28,40.1%,0.0%,100.0%,0.0%
364432138519,24 Pc Lug Nut M12x1.25 Chrome Fit Nissan NP300/NV350/Pathfinder/Titan/Xterra,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,2,42.98,12.63,29.4%,0.0%,100.0%,0.0%
364717681317,20x Genesis/Lexus/Maserati/Renault Lug Bolt M14x1.5 Black 28mm Shank 17mm Hex,[AVERAGE] 腰部Listing | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,1,26.67,8.77,32.9%,0.0%,-50.0%,0.0%
365198842316,"4x Tesla OEM Wheel Lock Black M14x1.5 7/8"" Fit Tesla Model 3/Y/S/X Stock Wheel",[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,2,55.98,24.24,43.3%,0.0%,100.0%,0.0%
364457764891,"20 Pc Chrysler OEM Cone Lug Nut Black M14x1.5 7/8"" Hex Fit 2004-2026 300/300C",[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,3,103.0,36.21,35.2%,0.0%,75.0%,0.0%
364432041814,24 Pc ChromeToyota OEM Factory Flat Lug Nut M12x1.5 Fit 4Runner/Tacoma/Tundra,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,2,41.38,7.87,19.0%,0.0%,100.0%,0.0%
364489231379,4 Pc Chevrolet Wheel Lock W Key M14x1.5 Chrome Fit Blazer/Colorado/Silverado,[TRAFFIC] 引流Listing | [RISING] 权重上升,流量入口: 利用关联销售带动高利款，考虑涨价测试。 趋势向好: 链接权重正在积累，加大曝光。,5,109.95,35.08,31.9%,0.0%,194.1%,0.0%
364430547528,"20 Pc Chrome M12x1.5 OEM Mag Lug Nut 13/16"" Fit Jaguar F/S/X/XE/XF/XFR/XJ/XJR",[AVERAGE] 腰部Listing | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,2,38.99,6.33,16.2%,0.0%,-50.0%,0.0%
364899495864,4 Pc Cadillac Wheel Lock M12x1.5 Chrome Fit ATS/CT4/CTS/DTS/ELR/STS/XLR etc,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,20.99,6.8,32.4%,0.0%,100.0%,0.0%
365292655375,"20Pc Chevrolet Lug Nut 1/2-20 Chrome 1.4"" tall Fit Older Astro/Blazer/C10/G10",[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,3,62.97,22.42,35.6%,0.0%,50.0%,0.0%
365315081483,4 Pc Chevrolet Wheel Lock Nuts 1/2-20 Chrome Fit Older Astro/Blazer/C10/G10,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,1,20.99,10.25,48.8%,0.0%,-50.0%,0.0%
364969540369,4 Pc Bentley Wheel lock M14x1.5 Black 28mm Fit 99-09Arnage/05-09Azure/Brooklands,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,22.45,7.92,35.3%,0.0%,100.0%,0.0%
364430511752,20 Pc Honda Lug Nut M12x1.5 Chrome Fit Accord/BR-V/Civic/CR-V/CR-Z/HR-V etc,[TRAFFIC] 引流Listing | [RISING] 权重上升,流量入口: 利用关联销售带动高利款，考虑涨价测试。 趋势向好: 链接权重正在积累，加大曝光。,8,166.43,48.36,29.1%,0.0%,166.7%,0.0%
364523880584,16 Fiat Lug Bolt M12x1.25 Chrome 28mm Fit 500/Albea/Idea/Linea/Palio/Panda,[AVERAGE] 腰部Listing,维持现状,1,26.03,8.12,31.2%,0.0%,0.0%,0.0%
364899497377,4 Pc Hyundai Wheel Lock M12x1.5 Chrome Fit Elantra/Ioniq/Kona/Sonata/Tucson etc,[TRAFFIC] 引流Listing | [RISING] 权重上升,流量入口: 利用关联销售带动高利款，考虑涨价测试。 趋势向好: 链接权重正在积累，加大曝光。,6,119.64,46.9,39.2%,0.0%,100.0%,0.0%
364457860470,"24Pc Ram OEM Cone Lug Nut Black M14x1.5 7/8"" Fit 2019-2025 Ram 1500 Stock Rim",[TRAFFIC] 引流Listing | [WATCH-RETURN] 退货关注,流量入口: 利用关联销售带动高利款，考虑涨价测试。,12,336.38,102.42,30.4%,7.7%,-28.2%,0.0%
364769409952,4 Volkswagen Wheel Lock 14x1.5 Black 28mm Fit Golf/ID/Jetta/Passat/Tiguan AM-Rim,[AVERAGE] 腰部Listing | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,3,64.9,24.84,38.3%,0.0%,-64.3%,0.0%
364717727067,20 XL Cadillac OEM Lug Nut M14x1.5 Black Fit ATS-V CT5 CT6 CTS CTS-V Newer Body,[AVERAGE] 腰部Listing | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,26.67,7.2,27.0%,0.0%,100.0%,0.0%
364665534226,4 Pc Jaguar Wheel Lock W Key M14x1.5 Black Fits Newest Body E/F/I-Pace,[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [DECLINING] 权重下滑,需关注: 检查价格竞争力、Listing质量、是否被跟卖。,1,21.99,11.35,51.6%,0.0%,-50.0%,0.0%
364457795313,"20 Pc Jaguar OEM Lug Nut Black M14x1.5 7/8"" Hex Fit Newest Body E/F/I-Pace",[AVERAGE] 腰部Listing | [HIGH-MARGIN] 高毛利 | [RISING] 权重上升,趋势向好: 链接权重正在积累，加大曝光。,1,25.75,11.36,44.1%,0.0%,100.0%,0.0%
