=== A1_数量表 ===
SKU,总销量,总取消数,总退货数(无平台介入),总退货数(平台介入),总退货数(平台强制退款),强制退货(仅退款),净销售
NE3C3B48C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-39.89%,0.00%,6.25%,-12.43%,0.00%,0.00%,0.00%,0.00%,0.00%,-30.14%,17.54%
NE3C3B48K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-27.59%,0.00%,5.97%,-12.35%,0.00%,0.00%,0.00%,0.00%,0.00%,-27.27%,32.80%
NE3C9A37C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-15.37%,0.00%,6.49%,-12.84%,0.00%,0.00%,0.00%,0.00%,0.00%,-29.56%,42.22%
NE3C9A37K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-27.12%,2.89%,8.89%,-12.93%,0.00%,0.00%,0.00%,0.00%,0.00%,-22.80%,40.02%
NE3C9B37C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-17.98%,0.00%,9.28%,-13.13%,0.00%,0.00%,0.00%,0.00%,0.00%,-27.06%,41.82%
NE3C9B37K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-19.43%,0.00%,8.10%,-12.75%,0.00%,0.00%,0.00%,0.00%,-0.68%,-27.27%,39.87%
NE3C9E48C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-16.79%,0.00%,7.13%,-12.69%,0.00%,0.00%,0.00%,0.00%,0.00%,-27.73%,42.79%
NE3C9E48K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-17.86%,0.00%,9.45%,-12.25%,0.00%,0.00%,0.00%,0.00%,0.00%,-20.14%,49.75%
NU1C1A36C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-18.47%,0.00%,6.73%,-12.99%,0.00%,0.00%,0.00%,0.00%,0.00%,-41.32%,27.22%
NU1C1A36K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-20.30%,0.00%,6.44%,-12.98%,0.00%,0.00%,0.00%,0.00%,-0.80%,-38.88%,27.04%
NU1C1B36C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-17.96%,0.00%,6.97%,-12.91%,0.00%,0.00%,0.00%,0.00%,0.00%,-35.35%,33.78%
NU1C1B36K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-20.53%,0.00%,7.37%,-12.80%,0.00%,0.00%,0.00%,0.00%,0.00%,-31.35%,35.31%
NU1C1E46C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-24.00%,0.00%,8.13%,-12.85%,0.00%,0.00%,0.00%,0.00%,0.00%,-30.89%,32.25%
NU1C1E46K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-33.97%,0.00%,7.22%,-12.67%,0.00%,0.00%,0.00%,0.00%,-0.31%,-29.77%,23.29%
NU1C1H36C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-16.77%,0.00%,6.72%,-12.98%,0.00%,0.00%,0.00%,0.00%,0.00%,-39.57%,30.68%
NU1C1H36K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-21.99%,0.00%,8.06%,-12.94%,0.00%,0.00%,0.00%,0.00%,0.00%,-39.76%,25.31%
NU1C1H46C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-35.21%,0.00%,6.65%,-12.73%,0.00%,0.00%,0.00%,0.00%,0.00%,-36.88%,15.18%
NU1C1H46K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-26.11%,0.00%,7.21%,-12.90%,0.00%,0.00%,0.00%,0.00%,0.00%,-41.04%,19.95%
NU1C1J36C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-20.64%,0.00%,6.25%,-12.72%,0.00%,0.00%,0.00%,0.00%,0.00%,-27.50%,39.14%
NU1C8E51C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-24.19%,0.00%,6.24%,-12.45%,0.00%,0.00%,0.00%,0.00%,0.00%,-26.16%,37.20%
NU1C8E51K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-28.27%,0.00%,5.25%,-12.06%,0.00%,0.00%,0.00%,0.00%,-0.16%,-24.81%,34.70%
NU1C9B36C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-13.73%,0.27%,7.60%,-12.95%,0.00%,0.00%,0.00%,0.00%,-0.19%,-28.20%,45.21%
NU1C9B36K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-16.97%,0.00%,8.04%,-12.89%,0.00%,0.00%,0.00%,0.00%,0.00%,-29.05%,41.10%
NU1C9E46C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-19.46%,0.00%,7.26%,-12.57%,0.00%,0.00%,0.00%,0.00%,0.00%,-26.51%,41.46%
NU1C9E46K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-22.76%,0.00%,6.68%,-12.81%,0.00%,0.00%,0.00%,0.00%,-0.29%,-27.23%,36.91%
NU1C9H36C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-14.30%,0.00%,6.93%,-13.02%,0.00%,0.00%,0.00%,0.00%,0.00%,-39.50%,33.18%
NU1C9H36K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-17.64%,0.00%,7.58%,-12.75%,0.00%,0.00%,0.00%,0.00%,0.00%,-33.25%,36.37%
NU1C9H46C,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-15.62%,0.00%,6.67%,-12.69%,0.00%,0.00%,0.00%,0.00%,0.00%,-30.17%,41.51%
NU1C9H46K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-18.59%,0.00%,7.28%,-12.96%,0.00%,0.00%,0.00%,0.00%,0.00%,-35.65%,32.80%
NU1P1A22Z,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-22.94%,0.00%,7.59%,-13.36%,0.00%,0.00%,0.00%,0.00%,0.00%,-37.06%,26.65%
NU1P1B22Z,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-13.85%,0.00%,7.04%,-13.53%,0.00%,0.00%,0.00%,0.00%,0.00%,-51.71%,20.91%
NU1P1E22Z,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-20.36%,0.00%,7.39%,-13.36%,0.00%,0.00%,0.00%,0.00%,0.00%,-41.05%,25.22%
NU1P1F22Z,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-47.47%,0.00%,6.01%,-11.28%,0.00%,0.00%,0.00%,0.00%,0.00%,-12.63%,28.70%
NU1P1H22Z,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-16.65%,0.00%,6.58%,-13.33%,0.00%,0.00%,0.00%,0.00%,0.00%,-41.94%,28.08%
NU1P1J22K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-17.00%,0.00%,8.52%,-13.85%,0.00%,0.00%,0.00%,0.00%,0.00%,-55.04%,14.11%
NU1P1K22K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-23.34%,0.00%,7.21%,-13.22%,0.00%,0.00%,0.00%,0.00%,0.00%,-41.94%,21.50%
S2B15E45K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-18.46%,0.00%,3.84%,-12.19%,0.00%,0.00%,0.00%,0.00%,0.00%,-18.19%,51.16%
S2D15E45K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-18.09%,1.12%,6.73%,-12.25%,0.00%,0.00%,0.00%,0.00%,0.00%,-23.49%,47.29%
S2E15E45K,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,-16.18%,0.00%,6.50%,-12.11%,0.00%,0.00%,0.00%,0.00%,-0.47%,-19.25%,51.99%


=== B3_费用结构环比表 ===
SKU,总销售额,总取消额,总退货额(无平台介入),总退货额(平台介入),总退货额(平台强制退款),强制退款(仅退款),净销售,净销售产品成本,净买家支付邮费,净销售税,净固定平台费用,净高退货产品罚款,净低账户评级罚款,净第三方投诉罚款,净广告开销,退货包邮费用,净邮费支出,盈亏
5102SH571T12,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-13.39%,N/A,49.77%,0.11%,N/A,N/A,N/A,N/A,N/A,4.81%,-5.81%
5102SH571T15,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.97%,N/A,89.23%,4.03%,N/A,N/A,N/A,N/A,N/A,69.65%,18.47%
5102SH571T20,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,14.05%,N/A,-47.52%,4.69%,N/A,N/A,N/A,N/A,N/A,26.93%,11.89%
5102SH571T25,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-8.21%,N/A,96.27%,-3.82%,N/A,N/A,N/A,N/A,N/A,-21.76%,-8.58%
5110/5112-5450B32,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.42%,N/A,10.68%,-0.90%,N/A,N/A,N/A,N/A,N/A,3.85%,-2.89%
5112H666E32,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-7.55%,N/A,26.67%,-2.23%,N/A,N/A,N/A,N/A,12.04%,12.80%,-2.42%
5112SH666T12,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.79%,N/A,21.62%,-1.23%,N/A,N/A,N/A,N/A,100.00%,-12.14%,-0.94%
5112SH666T15,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.79%,N/A,20.20%,-1.08%,N/A,N/A,N/A,N/A,-14.65%,7.21%,1.15%
5112SH666T20,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-13.08%,-100.00%,11.95%,0.02%,N/A,N/A,N/A,N/A,100.00%,-0.21%,-5.24%
5112SH666T25,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.20%,N/A,-29.02%,1.02%,N/A,N/A,N/A,N/A,N/A,5.54%,1.84%
5112SH666T30,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.37%,N/A,-41.64%,1.29%,N/A,N/A,N/A,N/A,100.00%,46.67%,5.68%
5115H715E32,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
5120H641E20,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.06%,N/A,-1.28%,0.08%,N/A,N/A,N/A,N/A,N/A,4.48%,-1.84%
5120H669E20,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-1.11%,N/A,22.08%,0.24%,N/A,N/A,N/A,N/A,N/A,42.88%,14.07%
5120H669E32,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-7.60%,N/A,36.30%,-2.17%,N/A,N/A,N/A,N/A,N/A,-40.41%,-14.55%
5120H741E32,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-5.48%,N/A,-23.48%,2.01%,N/A,N/A,N/A,N/A,N/A,53.11%,10.31%
5120SH726T10,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.48%,N/A,8.37%,-2.00%,N/A,N/A,N/A,N/A,100.00%,-118.03%,-9.84%
5120SH726T15,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.64%,-100.00%,46.44%,0.83%,N/A,N/A,N/A,N/A,100.00%,14.96%,-1.22%
5120SH726T20,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,10.76%,N/A,179.72%,-6.70%,N/A,N/A,N/A,N/A,100.00%,-142.98%,-13.91%
5120SH726T25,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-18.42%,N/A,-33.80%,-1.77%,N/A,N/A,N/A,N/A,N/A,-110.07%,-14.07%
5120SH726T30,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,-19.20%,1.54%,N/A,N/A,N/A,N/A,N/A,-22.87%,-2.13%
5120SH741T10,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-10.62%,N/A,-0.73%,1.59%,N/A,N/A,N/A,N/A,N/A,29.36%,4.41%
5120SH741T12,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
5120SH741T15,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-9.01%,N/A,-70.11%,-4.06%,N/A,N/A,N/A,N/A,N/A,17.08%,-1.63%
5120SH741T20,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,4.85%,N/A,-13.59%,0.05%,N/A,N/A,N/A,N/A,N/A,-24.42%,0.19%
5120SH741T25,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.11%,N/A,-54.92%,-0.69%,N/A,N/A,N/A,N/A,N/A,29.25%,6.80%
5120SH741T30,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-1.57%,N/A,-36.71%,1.14%,N/A,N/A,N/A,N/A,N/A,37.67%,5.19%
5130H715E32,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.98%,N/A,48.27%,2.64%,N/A,N/A,N/A,N/A,100.00%,-11.38%,-1.05%
5130SH715T12,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-21.75%,N/A,40.11%,0.05%,N/A,N/A,N/A,N/A,N/A,8.47%,-10.26%
5130SH715T15,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.08%,N/A,-100.00%,-0.92%,N/A,N/A,N/A,N/A,N/A,21.33%,3.33%
5130SH715T20,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-6.03%,N/A,56.12%,-3.96%,N/A,N/A,N/A,N/A,N/A,28.05%,2.20%
5130SH715T25,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-1.07%,N/A,-52.97%,-0.35%,N/A,N/A,N/A,N/A,N/A,-19.64%,-0.61%
5130SH715T30,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.40%,N/A,275.48%,-7.61%,N/A,N/A,N/A,N/A,N/A,-8.16%,-5.31%
5135/5500-5500H38,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.26%,N/A,64.30%,-4.15%,N/A,N/A,N/A,N/A,N/A,-133.21%,-30.26%
5450/5475-5500B32,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
5450H601B32,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
5450H641E15,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,3.77%,N/A,-12.53%,-2.09%,N/A,N/A,N/A,N/A,100.00%,-22.10%,-1.29%
5450H641E25,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
5450H671B20,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-5.15%,N/A,-5.04%,0.97%,N/A,N/A,N/A,N/A,N/A,52.96%,14.14%
5450H671B32,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.26%,N/A,-28.29%,2.74%,N/A,N/A,N/A,N/A,N/A,57.84%,43.47%
5475-5450B25,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.77%,N/A,48.45%,-3.28%,N/A,N/A,N/A,N/A,N/A,-16.34%,-3.72%
5475-5475B32,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
5475/5500-5500H32,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,2.70%,-100.00%,-18.08%,3.86%,N/A,N/A,N/A,N/A,100.00%,18.94%,9.14%
5500/5550-5450B32,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.52%,N/A,-24.75%,1.65%,N/A,N/A,N/A,N/A,N/A,-65.13%,-18.48%
5500/5550-5475B32,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
6135-6550H871E38,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-6.70%,N/A,-24.66%,1.30%,N/A,N/A,N/A,N/A,N/A,21.36%,-1.00%
6135/6550-6550E32,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
6135H871E25,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-27.92%,N/A,-11.47%,-1.34%,N/A,N/A,N/A,N/A,N/A,-3.72%,-67.87%
6450/6500-6550B32,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-9.78%,N/A,-22.17%,3.50%,N/A,N/A,N/A,N/A,N/A,50.70%,6.41%
6550-6135H781E38,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
6550-6550B32,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-1.96%,N/A,-32.43%,3.21%,N/A,N/A,N/A,N/A,N/A,8.08%,1.77%
6550-6550B38,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-7.68%,N/A,-36.64%,0.36%,N/A,N/A,N/A,N/A,N/A,13.49%,-6.46%
6550-6550B51,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.78%,N/A,-0.04%,0.10%,N/A,N/A,N/A,N/A,N/A,52.51%,46.68%
6550-6550E32,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.31%,N/A,18.20%,-1.42%,N/A,N/A,N/A,N/A,N/A,30.64%,4.99%
6550-6550E38,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-8.01%,N/A,-47.90%,1.87%,N/A,N/A,N/A,N/A,100.00%,44.28%,19.14%
6550-6550E51,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.87%,N/A,13.63%,-2.42%,N/A,N/A,N/A,N/A,N/A,59.27%,18.52%
6550H106B25,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.09%,-100.00%,75.35%,-2.78%,N/A,N/A,N/A,N/A,N/A,30.26%,2.19%
6550H106B38,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.08%,N/A,21.70%,-0.52%,N/A,N/A,N/A,N/A,N/A,8.98%,-1.52%
6550H781E25,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
6550H781E32,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-31.34%,N/A,30.50%,-0.02%,N/A,N/A,N/A,N/A,N/A,38.55%,-15.15%
6550H951E32,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-5.94%,N/A,0.93%,-3.74%,N/A,N/A,N/A,N/A,100.00%,-108.66%,-17.73%
8170-8180E51,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.26%,N/A,0.06%,-0.04%,N/A,N/A,N/A,N/A,N/A,20.08%,6.75%
8170-8650E51,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
8180-8170E51,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.26%,N/A,17.78%,-1.22%,N/A,N/A,N/A,N/A,N/A,100.00%,30.83%
8180-8650E51,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,3.85%,N/A,-18.36%,0.96%,N/A,N/A,N/A,N/A,N/A,8.36%,13.03%
8650-8170E51,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.35%,108.70%,-100.00%,0.68%,N/A,N/A,N/A,N/A,N/A,-38.82%,-23.10%
BE2B4E28K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-14.24%,-100.00%,23.49%,-1.38%,N/A,N/A,N/A,N/A,44.59%,3.53%,-5.66%
BE2B4E40K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.84%,N/A,8.55%,0.01%,N/A,N/A,N/A,N/A,100.00%,20.16%,6.39%
BE2B4E45K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,3.93%,N/A,39.80%,-0.00%,N/A,N/A,N/A,N/A,-110.64%,-5.50%,0.22%
BE2B4E50K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-13.01%,-100.00%,33.71%,0.32%,N/A,N/A,N/A,N/A,100.00%,38.36%,2.36%
BE2B4E55K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,8.77%,N/A,-8.48%,-2.72%,N/A,N/A,N/A,N/A,100.00%,-28.11%,-1.23%
BE2B4E60K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,9.97%,-100.00%,13.48%,-3.48%,N/A,N/A,N/A,N/A,100.00%,-24.19%,-0.86%
BE2B4E65K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.16%,N/A,23.16%,-2.31%,N/A,N/A,N/A,N/A,N/A,-16.56%,-5.42%
BE2B4E70K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,31.09%,N/A,-39.62%,1.76%,N/A,N/A,N/A,N/A,N/A,-21.18%,9.74%
BE2B4E75K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-57.46%,N/A,-70.21%,3.09%,N/A,N/A,N/A,N/A,N/A,58.93%,-5.36%
BE2B9B40K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.00%,N/A,5.11%,-0.25%,N/A,N/A,N/A,N/A,N/A,19.84%,10.05%
BE2B9E28K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,1.52%,N/A,2.41%,0.41%,N/A,N/A,N/A,N/A,21.78%,-7.25%,-3.12%
BE2B9E45K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-21.19%,N/A,-36.85%,2.33%,N/A,N/A,N/A,N/A,N/A,18.60%,6.67%
BU1B4A28C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.05%,N/A,-50.69%,-4.24%,N/A,N/A,N/A,N/A,N/A,-16.79%,-16.47%
BU1B4A28K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.06%,N/A,15.88%,-6.67%,N/A,N/A,N/A,N/A,N/A,-20.50%,-12.50%
BU1B4B28K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,18.15%,N/A,-14.12%,-2.13%,N/A,N/A,N/A,N/A,100.00%,-133.87%,-23.72%
BU1B4B40K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,3.55%,-100.00%,-38.64%,14.59%,N/A,N/A,N/A,N/A,100.00%,-37.18%,-25.99%
BU1B4B45K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-9.99%,N/A,16.03%,0.13%,N/A,N/A,N/A,N/A,N/A,5.18%,-2.92%
BU1B4B50K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,21.71%,N/A,-11.55%,0.08%,N/A,N/A,N/A,N/A,N/A,-48.26%,-3.31%
BU1B4B55K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-18.43%,N/A,-33.74%,-1.96%,N/A,N/A,N/A,N/A,N/A,-110.50%,-14.04%
BU1B4D28K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-11.73%,N/A,-23.09%,2.25%,N/A,N/A,N/A,N/A,100.00%,7.82%,-2.00%
BU1B4D40K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-8.67%,N/A,11.76%,0.34%,N/A,N/A,N/A,N/A,100.00%,12.37%,0.77%
BU1B4D45K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-6.13%,-100.00%,-16.93%,-0.84%,N/A,N/A,N/A,N/A,100.00%,29.04%,2.48%
BU1B4D50K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-8.72%,N/A,-14.06%,1.74%,N/A,N/A,N/A,N/A,100.00%,2.78%,-2.71%
BU1B4D55K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,3.00%,N/A,-9.42%,-4.50%,N/A,N/A,N/A,N/A,N/A,17.10%,4.73%
BU1B4D60K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-6.87%,N/A,-38.70%,2.10%,N/A,N/A,N/A,N/A,N/A,31.27%,2.06%
BU1B4E28K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-5.00%,-76.47%,-1.72%,0.97%,N/A,N/A,N/A,N/A,76.45%,-18.05%,-8.83%
BU1B9A28K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,21.72%,N/A,79.30%,-2.36%,N/A,N/A,N/A,N/A,N/A,-56.04%,-18.04%
BU1B9B28K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.82%,N/A,3.12%,2.61%,N/A,N/A,N/A,N/A,100.00%,7.91%,9.19%
BU1B9D28K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,8.57%,N/A,-36.89%,-1.18%,N/A,N/A,N/A,N/A,N/A,-20.67%,-10.00%
BU1B9E28K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.20%,-100.00%,3.04%,-0.54%,N/A,N/A,N/A,N/A,100.00%,-29.02%,-12.82%
BU1B9SKTX,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,8.33%,N/A,-21.43%,3.30%,N/A,N/A,N/A,N/A,N/A,16.67%,51.17%
NE1C2B40C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,16.64%,N/A,-12.49%,9.23%,N/A,N/A,N/A,N/A,N/A,-69.74%,-18.68%
NE1C2B40K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,3.34%,N/A,20.97%,-0.78%,N/A,N/A,N/A,N/A,N/A,8.41%,23.38%
NE1C2E40C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.30%,N/A,15.46%,-0.98%,N/A,N/A,N/A,N/A,-285.92%,4.07%,2.71%
NE1C2E40K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.24%,55.89%,-2.08%,0.29%,N/A,N/A,N/A,N/A,-83.08%,6.98%,5.54%
NE1C2E45C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-8.60%,-100.00%,12.56%,2.36%,N/A,N/A,N/A,N/A,N/A,13.20%,-0.56%
NE1C2E45K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.38%,-100.00%,-12.41%,0.99%,N/A,N/A,N/A,N/A,36.24%,0.06%,-6.05%
NE1C3B40C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,0.32%,N/A,-25.41%,3.99%,N/A,N/A,N/A,N/A,100.00%,-7.67%,-1.57%
NE1C3B40K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,8.49%,N/A,3.85%,3.44%,N/A,N/A,N/A,N/A,100.00%,7.76%,21.32%
NE1C3E45C,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
NE1C3E45K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-2.76%,N/A,19.08%,-1.58%,N/A,N/A,N/A,N/A,100.00%,-1.75%,3.97%
NE1C3F45C,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
NE1C3F45K,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New,New
NE1C9E40C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-3.45%,N/A,10.03%,-0.78%,N/A,N/A,N/A,N/A,100.00%,5.19%,1.57%
NE1C9E40K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-0.76%,N/A,-1.84%,0.32%,N/A,N/A,N/A,N/A,21.75%,7.81%,4.61%
NE3C2E48C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,5.77%,-100.00%,-2.61%,1.93%,N/A,N/A,N/A,N/A,100.00%,10.54%,24.64%
NE3C2E48K,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,-4.61%,N/A,-4.19%,-3.39%,N/A,N/A,N/A,N/A,35.65%,-12.85%,-11.36%
NE3C3A37C,0.00%,N/A,N/A,N/A,N/A,N/A,0.00%,8.21%,N/A,27.41%,-3.05%,N/A,N/A,N/A,N/A,N/A,-21.26%,-13.73%
